TransactionAmount,TransactionType,Location,Channel,CustomerOccupation,TransactionDuration,LoginAttempts,AgeBin,AccountBalanceBin,Target
73.94999999999999,Debit,Kansas City,ATM,Student,76.0,1.0,1.0,1.0,3
389.63,Debit,Mesa,Online,Engineer,99.0,1.0,1.0,2.0,1
217.61,Debit,Chicago,ATM,Student,45.0,1.0,1.0,1.0,3
199.84,Debit,Dallas,ATM,Student,150.0,1.0,1.0,1.0,3
56.349999999999994,Debit,Charlotte,ATM,Doctor,75.0,1.0,0.0,0.0,4
248.95,Credit,San Francisco,Branch,Retired,28.999999999999986,1.0,2.0,0.0,5
142.57999999999998,Debit,San Antonio,ATM,Engineer,145.0,1.0,0.0,0.0,4
84.34,Debit,Memphis,Online,Retired,248.0,3.0,2.0,0.0,2
333.78,Debit,San Diego,ATM,Retired,98.0,1.0,2.0,0.0,0
332.59,Debit,San Antonio,Online,Retired,143.0,1.0,2.0,1.0,0
236.81,Debit,Oklahoma City,Branch,Student,15.0,1.0,1.0,1.0,3
417.8,Credit,Philadelphia,Branch,Student,130.0,1.0,1.0,1.0,5
319.27,Debit,San Antonio,ATM,Doctor,150.0,1.0,0.0,2.0,1
384.1,Debit,Detroit,Branch,Engineer,172.0,1.0,0.0,1.0,4
820.62,Credit,Fresno,Branch,Doctor,158.0,1.0,2.0,0.0,5
474.77,Credit,Indianapolis,Online,Engineer,50.0,1.0,2.0,0.0,5
542.72,Credit,Indianapolis,Branch,Doctor,92.0,1.0,0.0,0.0,4
79.80000000000001,Debit,Fort Worth,ATM,Retired,76.0,1.0,2.0,0.0,0
46.24000000000001,Debit,San Diego,Branch,Engineer,52.0,1.0,2.0,0.0,0
327.8,Debit,San Francisco,ATM,Doctor,54.0,1.0,2.0,2.0,6
445.79,Debit,Las Vegas,ATM,Doctor,161.0,1.0,2.0,1.0,6
55.889999999999986,Debit,Fresno,Online,Retired,150.0,1.0,2.0,0.0,0
158.41,Debit,Sacramento,Branch,Student,16.0,1.0,1.0,1.0,3
101.19,Credit,Denver,Online,Doctor,75.0,1.0,2.0,2.0,6
827.14,Debit,El Paso,Branch,Engineer,265.0,4.0,0.0,2.0,2
61.97,Debit,Phoenix,ATM,Retired,95.0,1.0,2.0,0.0,0
27.210000000000008,Debit,San Jose,ATM,Retired,102.0,1.0,2.0,0.0,0
173.74,Debit,Houston,Online,Retired,64.0,1.0,2.0,0.0,0
176.11,Debit,San Jose,Branch,Engineer,105.0,1.0,0.0,2.0,1
88.4,Debit,Fort Worth,Online,Engineer,174.0,1.0,0.0,0.0,4
567.92,Debit,Columbus,Online,Retired,14.0,1.0,2.0,0.0,0
138.11,Credit,Phoenix,Online,Retired,104.0,1.0,2.0,0.0,5
456.93,Credit,Virginia Beach,Branch,Engineer,193.0,1.0,1.0,0.0,5
101.42000000000002,Debit,Atlanta,Online,Retired,146.0,1.0,2.0,0.0,0
300.61,Debit,El Paso,Online,Doctor,51.0,1.0,0.0,0.0,4
265.94,Debit,Boston,Online,Engineer,132.0,1.0,2.0,0.0,0
345.54,Debit,San Diego,Online,Engineer,50.0,1.0,1.0,0.0,4
411.52,Debit,Los Angeles,ATM,Doctor,88.0,1.0,0.0,2.0,1
111.20999999999998,Debit,Portland,Branch,Doctor,111.0,1.0,0.0,2.0,1
316.37,Debit,Colorado Springs,ATM,Engineer,86.0,1.0,2.0,0.0,0
260.63,Debit,Fort Worth,Branch,Engineer,142.0,1.0,0.0,0.0,4
92.36000000000001,Debit,Dallas,ATM,Engineer,144.0,1.0,1.0,0.0,4
262.06,Debit,Oklahoma City,Branch,Doctor,118.0,1.0,2.0,2.0,6
64.5,Debit,Denver,ATM,Retired,230.0,1.0,2.0,1.0,0
253.55,Debit,Jacksonville,ATM,Engineer,85.0,5.0,1.0,0.0,2
175.94,Debit,Indianapolis,ATM,Retired,89.0,1.0,2.0,0.0,0
199.47,Debit,Detroit,Online,Doctor,142.0,1.0,2.0,0.0,0
51.06999999999999,Debit,Dallas,Branch,Retired,133.0,1.0,2.0,0.0,0
435.86,Debit,Jacksonville,ATM,Retired,134.0,1.0,2.0,0.0,0
74.73000000000002,Credit,Jacksonville,Branch,Retired,162.0,1.0,2.0,0.0,5
182.79,Credit,Louisville,Online,Student,14.0,1.0,1.0,1.0,5
628.36,Debit,Austin,Online,Doctor,108.0,1.0,0.0,2.0,1
268.39,Debit,San Antonio,Online,Doctor,177.0,1.0,1.0,2.0,1
362.27,Debit,Jacksonville,ATM,Retired,47.0,1.0,2.0,0.0,0
560.15,Credit,Memphis,Online,Engineer,92.0,1.0,0.0,1.0,5
351.99,Debit,Chicago,ATM,Retired,45.0,2.0,2.0,0.0,0
132.36,Debit,Colorado Springs,Branch,Student,160.0,1.0,1.0,1.0,3
24.77000000000004,Credit,Nashville,Online,Engineer,17.0,1.0,0.0,1.0,5
668.67,Debit,Detroit,Online,Doctor,143.0,4.0,0.0,2.0,2
80.24000000000001,Credit,New York,Branch,Doctor,58.0,1.0,2.0,2.0,6
8.650000000000006,Debit,Mesa,ATM,Retired,198.0,1.0,2.0,0.0,0
178.91,Debit,Omaha,ATM,Student,19.0,1.0,1.0,2.0,3
115.22,Debit,San Francisco,Branch,Engineer,108.0,1.0,1.0,1.0,4
161.63,Debit,San Jose,Online,Doctor,276.0,1.0,0.0,2.0,1
542.75,Credit,Nashville,Branch,Retired,63.0,1.0,2.0,0.0,5
317.47,Credit,Sacramento,Online,Doctor,16.0,1.0,2.0,2.0,6
280.99,Debit,Houston,Branch,Engineer,28.999999999999986,1.0,0.0,2.0,1
24.190000000000026,Debit,San Diego,ATM,Engineer,28.0,1.0,1.0,0.0,4
586.85,Debit,Mesa,ATM,Doctor,86.0,1.0,0.0,0.0,4
372.41,Debit,San Diego,ATM,Retired,143.0,1.0,2.0,0.0,0
383.69,Debit,Colorado Springs,Online,Engineer,285.0,1.0,2.0,2.0,6
247.17,Credit,Chicago,Branch,Retired,149.0,1.0,2.0,0.0,5
48.78,Credit,Kansas City,Branch,Student,136.0,1.0,1.0,1.0,5
4.150000000000034,Credit,Omaha,Branch,Retired,119.0,1.0,2.0,0.0,5
60.99000000000001,Debit,Oklahoma City,Branch,Engineer,58.0,1.0,0.0,0.0,4
408.19,Debit,Mesa,Branch,Engineer,241.0,1.0,1.0,0.0,4
524.6,Debit,El Paso,Branch,Doctor,76.0,1.0,2.0,2.0,6
108.95999999999998,Debit,Milwaukee,ATM,Student,247.0,1.0,1.0,0.0,3
70.03,Debit,Nashville,Branch,Retired,49.0,1.0,2.0,0.0,0
124.84,Debit,Louisville,Online,Retired,79.0,1.0,2.0,0.0,0
324.04,Debit,Virginia Beach,ATM,Retired,30.0,1.0,2.0,0.0,0
39.69,Debit,Austin,Online,Retired,163.0,1.0,2.0,0.0,0
157.7,Credit,Omaha,Branch,Student,46.0,1.0,2.0,2.0,5
81.26999999999998,Credit,Seattle,Online,Student,68.0,1.0,1.0,1.0,5
193.82,Debit,Kansas City,Branch,Engineer,176.0,1.0,0.0,0.0,4
16.730000000000018,Debit,nan,Online,Retired,165.0,1.0,2.0,0.0,0
474.05,Debit,San Jose,ATM,Retired,214.0,1.0,2.0,1.0,0
39.21000000000001,Debit,Miami,ATM,Doctor,245.0,4.0,2.0,2.0,2
637.75,Debit,Dallas,Branch,Retired,152.0,1.0,2.0,0.0,0
153.59,Credit,Portland,Branch,Retired,174.0,1.0,2.0,0.0,5
186.6,Debit,Tucson,Branch,Student,139.0,1.0,1.0,2.0,3
644.08,Debit,Atlanta,Online,Student,55.0,1.0,1.0,1.0,3
226.66,Debit,nan,Branch,Doctor,168.0,1.0,0.0,2.0,1
305.0,Debit,Phoenix,ATM,Student,222.0,1.0,1.0,1.0,3
233.1,Credit,Nashville,Branch,Doctor,37.000000000000014,1.0,0.0,0.0,4
793.13,Debit,Memphis,Online,Doctor,76.0,1.0,2.0,2.0,6
224.19,Debit,Houston,ATM,Doctor,93.0,1.0,2.0,2.0,6
214.83,Credit,Tucson,ATM,Student,63.0,1.0,1.0,1.0,5
163.46,Credit,Baltimore,Branch,Retired,111.0,1.0,2.0,0.0,5
194.99,Debit,Jacksonville,Branch,Engineer,91.0,1.0,0.0,1.0,4
23.399999999999977,Debit,El Paso,ATM,Doctor,175.0,4.0,0.0,2.0,2
227.5,Debit,Sacramento,Online,Doctor,277.0,1.0,0.0,2.0,1
259.9,Debit,Oklahoma City,Online,Student,100.0,1.0,1.0,1.0,3
59.50999999999999,Credit,Dallas,Online,Doctor,55.0,1.0,0.0,2.0,1
112.94,Credit,San Antonio,Online,Retired,31.0,1.0,2.0,0.0,5
11.809999999999974,Debit,Phoenix,ATM,Student,131.0,1.0,1.0,1.0,3
329.14,Debit,Sacramento,Branch,Doctor,14.0,1.0,2.0,2.0,6
154.24,Debit,Mesa,ATM,Retired,82.0,1.0,2.0,0.0,0
233.44,Debit,Chicago,Online,Student,297.0,1.0,1.0,1.0,3
141.8,nan,Chicago,ATM,Student,116.0,1.0,1.0,1.0,3
209.03,Debit,Detroit,Branch,Engineer,126.0,1.0,2.0,2.0,6
261.14,Debit,San Antonio,nan,Engineer,162.0,1.0,0.0,0.0,4
98.70999999999998,Debit,Fort Worth,ATM,Doctor,117.0,1.0,0.0,2.0,1
87.38,Debit,Atlanta,Branch,Student,252.0,1.0,1.0,1.0,3
83.38999999999999,Debit,Omaha,Branch,Doctor,158.0,1.0,0.0,2.0,1
267.55,Debit,Charlotte,Online,Engineer,40.0,1.0,0.0,0.0,4
870.05,Debit,El Paso,ATM,Doctor,39.0,1.0,1.0,1.0,6
164.51,Debit,Louisville,Branch,Retired,110.0,1.0,2.0,0.0,0
758.1200000000001,Debit,San Francisco,ATM,Retired,90.0,1.0,2.0,0.0,0
103.75999999999999,Debit,Kansas City,Online,Engineer,188.0,1.0,1.0,2.0,1
583.92,Debit,Kansas City,Online,Engineer,139.0,1.0,2.0,0.0,0
204.06,Debit,Washington,Online,Retired,159.0,1.0,2.0,0.0,0
53.50999999999999,Debit,New York,Online,Retired,165.0,1.0,2.0,0.0,0
52.94999999999999,Credit,Charlotte,Online,Student,14.0,1.0,2.0,0.0,5
120.17000000000002,Debit,Portland,ATM,Doctor,105.0,1.0,0.0,0.0,4
220.8,Debit,Indianapolis,Online,Engineer,28.0,1.0,0.0,2.0,1
119.00999999999999,Debit,Philadelphia,ATM,Doctor,87.0,1.0,0.0,2.0,1
183.32,Debit,Raleigh,ATM,Student,74.0,1.0,1.0,1.0,3
858.88,Debit,Jacksonville,Online,Engineer,227.0,1.0,2.0,0.0,0
11.460000000000008,Credit,San Francisco,Online,Engineer,128.0,1.0,0.0,0.0,5
61.370000000000005,Debit,Columbus,Branch,Retired,164.0,1.0,2.0,0.0,0
103.07999999999998,Credit,Milwaukee,Branch,Engineer,150.0,1.0,0.0,2.0,1
1.210000000000008,Debit,Atlanta,Branch,Retired,196.0,1.0,2.0,0.0,0
425.18,Credit,Colorado Springs,Online,Engineer,172.0,1.0,1.0,2.0,5
60.96000000000001,Debit,Colorado Springs,ATM,Retired,238.0,1.0,2.0,0.0,0
64.20999999999998,Debit,Omaha,ATM,Doctor,37.000000000000014,1.0,2.0,2.0,6
523.02,Debit,Jacksonville,Online,Retired,83.0,1.0,2.0,0.0,0
50.25999999999999,Debit,Las Vegas,Branch,Retired,164.0,1.0,2.0,1.0,0
110.07999999999998,Debit,Detroit,Branch,Student,95.0,1.0,1.0,1.0,3
54.47,Credit,Philadelphia,Branch,Student,34.0,1.0,1.0,1.0,5
79.75999999999999,Debit,Kansas City,Online,Doctor,115.0,1.0,2.0,2.0,6
16.789999999999992,Credit,Detroit,Online,Doctor,146.0,1.0,1.0,1.0,5
68.62,Debit,Omaha,Branch,Doctor,157.0,1.0,1.0,2.0,1
643.38,Credit,Detroit,Online,Student,105.0,1.0,1.0,1.0,5
328.34,Credit,San Diego,Online,Engineer,31.0,1.0,0.0,0.0,5
72.68,Debit,Seattle,Online,Retired,44.0,1.0,2.0,0.0,0
354.76,Debit,Detroit,Branch,Doctor,279.0,1.0,2.0,2.0,6
793.88,Credit,Los Angeles,ATM,Student,252.0,1.0,1.0,1.0,5
29.22,Debit,Detroit,ATM,Engineer,69.0,1.0,1.0,0.0,4
653.97,Debit,Miami,nan,Engineer,100.0,1.0,0.0,0.0,4
366.43,Credit,Portland,Online,Student,92.0,1.0,1.0,1.0,5
120.86000000000001,Debit,Colorado Springs,Online,Doctor,162.0,4.0,0.0,2.0,2
233.74,Debit,Boston,Online,Retired,142.0,1.0,2.0,0.0,0
471.84,Debit,Raleigh,ATM,Student,138.0,1.0,1.0,1.0,3
213.4,Credit,Fort Worth,Branch,Retired,100.0,1.0,2.0,0.0,5
254.21,Debit,Phoenix,ATM,Engineer,46.0,1.0,0.0,0.0,4
577.73,Debit,San Jose,ATM,Doctor,63.0,1.0,0.0,2.0,1
170.26,Debit,Chicago,ATM,Student,265.0,1.0,1.0,1.0,3
337.73,Debit,San Antonio,Online,Retired,107.0,4.0,2.0,0.0,2
330.61,Credit,Nashville,Branch,Retired,113.0,1.0,2.0,0.0,5
132.33,Credit,Phoenix,ATM,Engineer,47.0,1.0,0.0,0.0,4
74.04000000000002,Debit,Memphis,Online,Student,66.0,1.0,1.0,1.0,3
197.18,Debit,Tucson,Online,Engineer,135.0,1.0,1.0,0.0,4
21.150000000000034,Debit,Columbus,Branch,Retired,180.0,1.0,2.0,0.0,0
590.01,Debit,San Jose,Online,Doctor,140.0,3.0,1.0,2.0,2
697.82,Debit,New York,Online,Engineer,153.0,1.0,0.0,0.0,4
302.76,Debit,Sacramento,ATM,Engineer,88.0,3.0,0.0,2.0,2
148.0,Debit,Tucson,Branch,Student,35.0,1.0,1.0,1.0,3
22.25999999999999,Debit,San Antonio,Branch,Student,56.0,1.0,1.0,0.0,3
0.8600000000000136,Debit,Colorado Springs,ATM,Student,139.0,1.0,1.0,1.0,3
757.1000000000001,Debit,Atlanta,Branch,Doctor,203.0,1.0,2.0,2.0,6
38.81,Credit,Virginia Beach,Online,Student,145.0,1.0,1.0,1.0,5
76.50999999999999,Credit,Mesa,Online,Engineer,120.0,4.0,0.0,2.0,2
32.460000000000036,Debit,Charlotte,Online,Doctor,10.0,1.0,0.0,2.0,1
20.639999999999986,Debit,Charlotte,Branch,Student,59.0,1.0,1.0,1.0,3
662.11,Debit,Atlanta,Branch,Student,219.0,1.0,1.0,1.0,3
288.77,Debit,Los Angeles,nan,Engineer,110.0,1.0,2.0,2.0,6
35.05000000000004,Debit,Boston,Branch,Doctor,105.0,1.0,1.0,2.0,6
214.73,Credit,Los Angeles,ATM,Doctor,26.0,1.0,0.0,0.0,4
25.379999999999995,Debit,Louisville,Branch,Engineer,66.0,1.0,2.0,2.0,6
617.66,Debit,Memphis,ATM,Engineer,40.0,1.0,0.0,0.0,4
446.39,Debit,Houston,ATM,Retired,77.0,1.0,2.0,0.0,0
377.92,Debit,Raleigh,Branch,Engineer,204.0,1.0,0.0,0.0,4
11.04000000000002,Debit,Phoenix,Online,Engineer,43.0,1.0,1.0,0.0,4
275.46,Debit,Fort Worth,ATM,Doctor,67.0,1.0,0.0,2.0,1
179.76,Debit,Philadelphia,Online,Retired,81.0,1.0,2.0,0.0,0
32.34,Debit,Kansas City,Branch,Doctor,45.0,1.0,0.0,0.0,4
273.92,Debit,Portland,Branch,Retired,109.0,1.0,2.0,0.0,0
375.45,Debit,Fort Worth,Branch,Student,32.0,1.0,1.0,1.0,3
388.98,Debit,Fresno,ATM,Student,155.0,1.0,1.0,1.0,3
492.84,Debit,Indianapolis,ATM,Student,38.0,1.0,1.0,1.0,3
148.85,Debit,Mesa,ATM,Doctor,25.0,1.0,2.0,0.0,0
391.66,Debit,nan,Branch,Engineer,103.0,1.0,0.0,0.0,4
185.99,Credit,Fresno,Branch,Engineer,53.0,1.0,0.0,1.0,5
322.48,Debit,Jacksonville,ATM,Student,57.0,1.0,1.0,1.0,3
20.27000000000001,Debit,Miami,Branch,Student,22.0,1.0,1.0,1.0,3
280.61,Debit,Mesa,ATM,Engineer,129.0,3.0,0.0,0.0,2
199.02,Debit,Houston,ATM,Retired,269.0,1.0,2.0,0.0,0
104.23000000000002,Credit,Louisville,Online,Retired,108.0,1.0,2.0,0.0,5
353.59,Credit,New York,Branch,Retired,109.0,5.0,2.0,1.0,2
55.860000000000014,Debit,Seattle,Online,Engineer,68.0,1.0,0.0,0.0,4
10.77000000000001,nan,Indianapolis,ATM,Doctor,178.0,1.0,0.0,2.0,1
95.55000000000001,Debit,Louisville,Branch,Engineer,51.0,1.0,0.0,0.0,4
477.07,Debit,Columbus,Online,Engineer,278.0,1.0,1.0,0.0,0
9.099999999999994,Credit,nan,Online,Retired,63.0,1.0,2.0,0.0,5
21.409999999999997,Debit,Louisville,Online,Doctor,99.0,1.0,2.0,1.0,6
278.28,Debit,Jacksonville,Branch,Student,26.0,1.0,1.0,1.0,3
388.1,Credit,Los Angeles,Online,Retired,40.0,1.0,2.0,0.0,5
215.39,Debit,Detroit,ATM,Student,216.0,1.0,1.0,1.0,3
194.37,Debit,Milwaukee,ATM,Doctor,161.0,1.0,2.0,2.0,6
37.69999999999999,Debit,Miami,ATM,Student,109.0,1.0,1.0,1.0,3
19.590000000000032,Debit,Charlotte,Branch,Retired,122.0,1.0,2.0,1.0,0
81.35,Debit,Houston,Online,Engineer,103.0,1.0,0.0,0.0,4
314.54,Credit,Virginia Beach,Branch,Engineer,228.0,1.0,2.0,2.0,6
466.64,Debit,Las Vegas,ATM,Doctor,11.0,1.0,2.0,2.0,6
397.01,Debit,Los Angeles,ATM,Student,100.0,1.0,1.0,1.0,3
472.48,Debit,New York,Branch,Engineer,87.0,1.0,2.0,0.0,0
67.15,Debit,Indianapolis,Online,Doctor,14.0,1.0,2.0,2.0,6
102.67000000000002,Debit,Albuquerque,Branch,Retired,119.0,1.0,2.0,0.0,0
460.09,Credit,Fresno,Online,Doctor,146.0,3.0,0.0,0.0,2
453.49,Debit,Seattle,Branch,Doctor,147.0,1.0,2.0,0.0,0
267.17,Debit,Seattle,ATM,Student,170.0,1.0,1.0,1.0,3
111.25999999999999,Debit,Boston,ATM,Doctor,43.0,1.0,2.0,2.0,6
121.17000000000002,Debit,Phoenix,ATM,Doctor,158.0,1.0,2.0,2.0,6
213.28,Debit,Mesa,Branch,Retired,94.0,1.0,2.0,0.0,0
187.88,Debit,Nashville,ATM,Engineer,180.0,1.0,2.0,0.0,0
471.88,Credit,San Jose,Online,Doctor,141.0,1.0,0.0,2.0,1
83.79000000000002,Debit,Nashville,ATM,Engineer,47.0,1.0,2.0,0.0,0
212.14,Debit,Austin,Branch,Retired,105.0,1.0,2.0,0.0,0
99.16,Debit,San Francisco,Online,Retired,202.0,1.0,2.0,0.0,0
839.33,Credit,Louisville,Branch,Doctor,86.0,1.0,2.0,2.0,6
29.909999999999997,Credit,Philadelphia,Online,Retired,43.0,3.0,2.0,0.0,2
4.240000000000009,Debit,San Diego,Online,Engineer,38.0,1.0,0.0,0.0,4
50.28999999999999,Credit,Raleigh,Online,Doctor,64.0,1.0,2.0,0.0,5
135.85000000000002,Debit,Fresno,Online,Retired,269.0,1.0,2.0,1.0,0
368.53,Debit,Raleigh,Branch,Doctor,34.0,1.0,2.0,2.0,6
17.94999999999996,Credit,Sacramento,Branch,Doctor,135.0,1.0,2.0,2.0,6
127.8,Credit,Virginia Beach,Branch,Engineer,47.0,1.0,0.0,2.0,1
16.730000000000018,Debit,Houston,Online,Engineer,48.000000000000014,1.0,0.0,0.0,4
317.12,Debit,Fort Worth,Branch,Doctor,80.0,1.0,0.0,2.0,1
476.63,Debit,Charlotte,ATM,Retired,115.0,1.0,2.0,0.0,0
156.58,Debit,Portland,Branch,Student,160.0,1.0,1.0,2.0,3
55.120000000000005,Credit,Houston,Online,Engineer,261.0,1.0,0.0,0.0,5
15.740000000000038,Debit,Denver,Branch,Student,38.0,1.0,1.0,1.0,3
353.68,Debit,Las Vegas,nan,Retired,145.0,1.0,2.0,0.0,0
297.15,Debit,Phoenix,Online,Retired,178.0,1.0,2.0,0.0,0
647.85,Debit,Omaha,Branch,Doctor,121.0,1.0,0.0,2.0,1
75.04000000000002,Debit,El Paso,ATM,Engineer,178.0,1.0,0.0,2.0,1
273.92,Debit,Virginia Beach,Online,Student,35.0,1.0,1.0,1.0,3
215.8,Credit,Jacksonville,Branch,Retired,66.0,1.0,2.0,0.0,5
420.6,Debit,Louisville,Branch,Student,55.0,1.0,1.0,1.0,3
688.36,Credit,Memphis,Branch,Student,22.0,1.0,1.0,0.0,5
285.18,Credit,Sacramento,Branch,Doctor,150.0,1.0,2.0,2.0,6
213.55,Debit,Boston,ATM,Doctor,15.0,1.0,2.0,0.0,0
463.11,Credit,Las Vegas,Branch,Doctor,159.0,1.0,2.0,2.0,6
150.03,Debit,Columbus,ATM,Student,176.0,1.0,2.0,0.0,3
309.56,Debit,Charlotte,Online,Doctor,147.0,1.0,2.0,1.0,6
377.08,Credit,Mesa,Branch,Student,71.0,1.0,1.0,0.0,5
77.25,Debit,Virginia Beach,Branch,Doctor,157.0,1.0,2.0,2.0,6
146.92,Debit,Portland,ATM,Retired,272.0,1.0,2.0,0.0,0
126.6,Debit,San Antonio,Branch,Student,146.0,1.0,1.0,1.0,3
101.34,Debit,Boston,ATM,Student,46.0,1.0,1.0,1.0,3
184.97,Debit,Denver,Branch,Doctor,268.0,1.0,2.0,1.0,6
451.15,Debit,Colorado Springs,ATM,Engineer,175.0,1.0,0.0,1.0,4
516.47,Credit,Charlotte,ATM,Student,94.0,1.0,1.0,1.0,5
880.04,Debit,Sacramento,ATM,Student,28.999999999999986,1.0,1.0,1.0,3
66.69,Credit,San Antonio,Branch,Student,140.0,1.0,1.0,1.0,5
95.75,Debit,Los Angeles,Branch,Engineer,169.0,1.0,0.0,1.0,4
98.03,Debit,El Paso,Branch,Engineer,165.0,1.0,2.0,0.0,0
617.66,Debit,Boston,ATM,Engineer,128.0,1.0,0.0,0.0,4
888.57,Debit,San Antonio,Online,Retired,102.0,1.0,2.0,0.0,0
107.48000000000002,Debit,Omaha,Branch,Student,129.0,1.0,1.0,1.0,3
36.56999999999999,Debit,Omaha,ATM,Retired,69.0,1.0,2.0,0.0,0
575.62,Debit,Oklahoma City,Online,Doctor,129.0,1.0,0.0,1.0,1
84.88999999999999,Debit,San Jose,ATM,Engineer,70.0,1.0,0.0,0.0,4
180.65,Debit,Charlotte,Branch,Student,38.0,5.0,1.0,1.0,2
7.759999999999991,Credit,Las Vegas,Online,Retired,84.0,1.0,2.0,0.0,5
109.30000000000001,Debit,Fort Worth,Branch,Doctor,27.0,1.0,2.0,2.0,6
230.08,Debit,Austin,Online,Retired,124.0,1.0,2.0,0.0,0
361.92,Debit,Detroit,ATM,Retired,111.0,1.0,2.0,0.0,0
71.29000000000002,Debit,Chicago,ATM,Retired,55.0,2.0,2.0,0.0,0
122.44999999999999,Debit,New York,Branch,Doctor,98.0,1.0,0.0,0.0,4
642.53,Debit,Mesa,ATM,Doctor,128.0,1.0,2.0,2.0,6
62.860000000000014,Debit,Houston,Branch,Student,31.0,1.0,1.0,1.0,3
175.21,Credit,Mesa,ATM,Doctor,69.0,1.0,2.0,0.0,5
168.0,Credit,Tucson,Branch,Engineer,11.0,1.0,0.0,0.0,5
11.460000000000008,Debit,Chicago,Online,Retired,73.0,1.0,2.0,0.0,0
382.07,Credit,Omaha,Branch,Doctor,147.0,1.0,2.0,2.0,6
13.47999999999999,Debit,Las Vegas,Online,Student,20.0,3.0,1.0,1.0,2
65.32,Debit,Mesa,ATM,Student,54.0,1.0,1.0,2.0,3
83.07,Debit,Miami,Branch,Engineer,291.0,4.0,1.0,0.0,2
730.1,Credit,Chicago,Branch,Retired,93.0,1.0,2.0,0.0,5
85.31,Debit,Kansas City,ATM,Retired,27.0,1.0,2.0,0.0,0
726.61,Debit,Phoenix,ATM,Student,277.0,1.0,1.0,1.0,3
130.4,Debit,Raleigh,Branch,Engineer,63.0,1.0,0.0,0.0,4
68.1,Debit,Milwaukee,ATM,Student,47.0,1.0,1.0,1.0,3
65.25999999999999,Debit,Sacramento,Branch,Student,72.0,1.0,1.0,0.0,3
191.62,Debit,Jacksonville,Branch,Doctor,51.0,1.0,2.0,1.0,6
212.88,Debit,Fresno,Online,Doctor,122.0,1.0,0.0,0.0,4
88.38,Debit,Virginia Beach,ATM,Engineer,138.0,1.0,1.0,0.0,4
48.77000000000001,nan,Austin,Online,Engineer,51.0,1.0,0.0,0.0,4
390.09,Debit,El Paso,Online,Engineer,49.0,1.0,1.0,0.0,4
48.28999999999999,Debit,San Diego,Online,Engineer,242.0,1.0,0.0,2.0,1
333.83,Debit,Fresno,ATM,Retired,135.0,1.0,2.0,1.0,0
100.26999999999998,Debit,Miami,Online,Retired,51.0,1.0,2.0,0.0,0
44.53999999999999,Debit,San Antonio,ATM,Engineer,164.0,1.0,0.0,1.0,4
82.17000000000002,Debit,Fort Worth,Branch,Student,21.0,1.0,1.0,1.0,3
447.42,Debit,Charlotte,Online,Engineer,65.0,1.0,0.0,0.0,4
590.26,Credit,Austin,Branch,Student,48.000000000000014,1.0,1.0,1.0,5
192.73,Debit,Milwaukee,Branch,Retired,157.0,1.0,2.0,0.0,0
146.01,Debit,San Francisco,Online,Student,269.0,1.0,1.0,1.0,3
136.05,Debit,Atlanta,Online,Student,63.0,3.0,1.0,1.0,2
11.570000000000022,Credit,New York,Branch,Retired,64.0,1.0,2.0,0.0,5
7.819999999999993,Debit,Boston,ATM,Engineer,273.0,1.0,0.0,0.0,4
79.43,Debit,Dallas,ATM,Retired,72.0,1.0,2.0,0.0,0
386.97,Debit,Raleigh,Branch,Retired,137.0,1.0,2.0,1.0,0
51.22,Debit,Fresno,Branch,Student,82.0,1.0,1.0,1.0,3
256.05,Debit,Nashville,ATM,Retired,35.0,1.0,2.0,0.0,0
7.789999999999992,Debit,Los Angeles,Branch,Doctor,298.0,1.0,0.0,1.0,1
233.71,Debit,Louisville,Branch,Doctor,11.0,1.0,2.0,0.0,0
176.37,Debit,Boston,Branch,Retired,126.0,1.0,2.0,0.0,0
122.63,Debit,Milwaukee,Branch,Student,153.0,1.0,1.0,1.0,3
86.41,Debit,Fresno,ATM,Retired,125.0,1.0,2.0,0.0,0
21.569999999999965,Debit,San Francisco,ATM,Retired,71.0,1.0,2.0,0.0,0
82.67000000000002,Debit,Milwaukee,Branch,Student,46.0,1.0,1.0,1.0,3
299.42,Credit,San Jose,Branch,Retired,53.0,1.0,2.0,0.0,5
543.47,Debit,Los Angeles,ATM,Student,122.0,1.0,1.0,0.0,3
346.76,Credit,San Jose,Branch,Student,116.0,1.0,1.0,1.0,5
47.47999999999999,Debit,El Paso,Branch,Student,66.0,1.0,1.0,1.0,3
64.92000000000002,Debit,Atlanta,Branch,Engineer,236.0,1.0,2.0,0.0,0
350.72,Credit,Fresno,ATM,Student,48.000000000000014,1.0,1.0,1.0,5
3.8000000000000114,Debit,Charlotte,Online,Doctor,174.0,1.0,2.0,0.0,0
22.539999999999992,Debit,El Paso,Online,Engineer,42.0,1.0,1.0,0.0,4
767.14,Credit,Mesa,Branch,Retired,38.0,1.0,2.0,0.0,5
167.47,Debit,Sacramento,ATM,Engineer,103.0,1.0,0.0,0.0,4
43.650000000000006,Credit,Charlotte,Branch,Engineer,212.0,1.0,1.0,0.0,5
391.08,Debit,Fresno,Online,Student,105.0,1.0,2.0,0.0,3
390.77,Debit,Portland,Online,Doctor,34.0,1.0,0.0,0.0,4
508.16,Debit,Mesa,ATM,Engineer,131.0,1.0,0.0,0.0,4
36.75999999999996,nan,Philadelphia,Online,Retired,108.0,1.0,2.0,1.0,0
332.33,Debit,Kansas City,ATM,Student,101.0,1.0,1.0,1.0,3
